CITY NAME	3-LETTER CITY CODE	AIRPORT NAME	3-LETTER AIRPORT CODE
Nantes	NTE	Atlantique	NTE
Nantong	NTG	Xingdong	NTG
Nanuque	NNU	Nanuque	NNU
Nanyang	NNY	Jiangying	NNY
Nanyuki	NYK	Nanyuki	NYK
Naoro	NOO	Naoro	NOO
Napier/Hastings	NPE	Hawke's Bay	NPE
Naples	NAP	Capodichino	NAP
Nappa Merrie	NMR	Nappa Merrie	NMR
Napperby	NPP	Napperby	NPP
Napuka	NAU	Napuka	NAU
Nara	NRM	Keibane	NRM
Naracoorte	NAC	Naracoorte	NAC
Narathiwat	NAW	Narathiwat	NAW
Nargana	NGN	Nargana	NGN
Narrabri	NAA	Narrabri	NAA
Narrandera	NRA	Narrandera	NRA
Narrogin	NRG	Narrogin	NRG
Narvik	NVK	Framnes	NVK
Naryan-Mar	NNM	Naryan-Mar	NNM
Nassau	NAS	Lynden Pindling Intl	NAS
Natadola	NTA	Natadola	NTA
Natal	NAT	International	NAT
Natitingou	NAE	Natitingou	NAE
Natuna	NTX	Ranai	NTX
Naukiti Bay	NKI	Sea Plane Base	NKI
Navegantes	NVT	Victor Konder Intl	NVT
Navoi	NVI	International	NVI
Nay Pyi Taw	NYT	International	NYT
Nazca	NZC	Maria Reiche Neuman	NZC
N'dalatando	NDF	N'dalatando	NDF
Ndele	NDL	Ndele	NDL
N'Djamena	NDJ	Hassan Djamous Intl	NDJ
Ndola	NLA	Ndola	NLA
Necochea	NEC	Necochea	NEC
Necocli	NCI	Necocli	NCI
Neftekamsk	NEF	Neftekamsk	NEF
Nefteyugansk	NFG	Nefteyugansk	NFG
Negril	NEG	Negril	NEG
Neiva	NVA	Benito Salas	NVA
Nejo	NEJ	Nejo	NEJ
Nekemte	NEK	Nekemte	NEK
Nelson	NSN	Nelson	NSN
Nelson Lagoon	NLG	Nelson Lagoon	NLG
Nelspruit	NLP	Kruger Mpumalanga Intl	MQP
Nelspruit	NLP	Nelspruit Airport	NLP
Nephi	NPH	Municipal	NPH
Neryungri	NER	Chulman	NER
Neuquen	NQN	Presidente Peron	NQN
Nevada	NVD	Municipal	NVD
Nevers	NVS	Fourchambault	NVS
Nevis	NEV	Vance W. Amory Intl	NEV
Nevsehir	NAV	Kapadokya	NAV
New Halfa	NHF	New Halfa	NHF
New Moon	NMP	New Moon	NMP
New Orleans	MSY	NAS JRB/A.Callender	NBG
New Orleans	MSY	Lakefront	NEW
New Plymouth	NPL	New Plymouth	NPL
New York	NYC	Newark Liberty Intl	EWR
New York	NYC	John F Kennedy Intl	JFK
New York	NYC	LaGuardia	LGA
New York	NYC	Metropolitan Area	NYC
New York	NYC	Stewart International	SWF
Newcastle	NCL	International	NCL
Newcastle	NCS	Newcastle	NCS
Newcastle	NTL	Aeropelican	BEO
Newcastle	NTL	Metropolitan Area	NTL
Newcastle	NTL	Williamtown	NTL
Newport	NPT	State	NPT
Newport	NWH	Parlin Field	NWH
Newquay	NQY	Cornwall	NQY
Newry	NRY	Newry	NRY
Neyveli	NVY	Neyveli	NVY
Ngala	NGL	Ngala	NGL
Ngaoundere	NGE	Ngaoundere	NGE
Nha Trang	NHA	Cam Ranh Intl	CXR
Nha Trang	NHA	Metropolitan Area	NHA
Nha Trang	NHA	Air Base	NHA
Niamey	NIM	Diori Hamani Intl	NIM
Niau	NIU	Niau	NIU
Nice	NCE	Cote d'Azur	NCE
Nicholson	NLS	Nicholson	NLS
Nicosia	NIC	Nicosia	NIC
Nicoya	NCT	Nicoya	NCT
Nifty	NIF	Nifty	NIF
Nightmute	NME	Nightmute	NME
Nikolai	NIB	Nikolai	NIB
Nikolayevsk-na-Amure	NLI	Nikolayevsk-na-Amure	NLI
Nikunau	NIG	Nikunau	NIG
Niles	NLE	Jerry Tyler Memorial	NLE
Nimba	NIA	Nimba	NIA
Ningbo	NGB	Lishe Intl	NGB
Ningerum	NGR	Ningerum	NGR
Ninglang	NLH	Luguhu	NLH
Ninilchik	NIN	Ninilchik	NIN
Nioki	NIO	Nioki	NIO
Niokolo-Koba	NIK	Niokolo-Koba	NIK
Nioro du Sahel	NIX	Nioro du Sahel	NIX
Niort	NIT	Souche	NIT
Nipa	NPG	Nipa	NPG
Niquelandia	NQL	Niquelandia	NQL
Niuafo'ou	NFO	Mata'aho	NFO
Niuatoputapu	NTT	Kuini Lavenia	NTT
Nizhnekamsk	NBC	Begishevo	NBC
Nizhnevartovsk	NJC	Nizhnevartovsk	NJC
Nkan	NKA	Nkan	NKA
Nkau	NKU	Nkau	NKU
N'kayi	NKY	Yokangassi	NKY
Nkongsamba	NKS	Nkongsamba	NKS
Nogales	NOG	International	NOG
Nogeh	NUJ	Nogeh	NUJ
Nogliki	NGK	Nogliki	NGK
Nomad River	NOM	Nomad River	NOM
Nomane	NMN	Nomane	NMN
Nondalton	NNL	Nondalton	NNL
Nonouti	NON	Nonouti	NON
Noonkanbah	NKB	Noonkanbah	NKB
Noosaville	NSV	Noosa	NSV
Norden	NOD	Norddeich	NOD
Norderney	NRD	Norderney	NRD
Nordfjordur	NOR	Nordfjordur	NOR
Norfolk	ORF	NS (Chambers Field)	NGU
Norfolk Island	NLK	Norfolk Island	NLK
Norilsk	NSK	Alykel	NSK
Norman's Cay	NMC	Norman's Cay	NMC
Normanton	NTN	Normanton	NTN
Norrkoping	NRK	Kungsangen	NRK
Norseman	NSM	Norseman	NSM
Norsup	NUS	Norsup	NUS
North Caicos	NCA	North Caicos	NCA
North Kingdom	NCO	Quonset State	NCO
North Ronaldsay	NRL	North Ronaldsay	NRL
Northolt	NHT	RAF Station	NHT
Norwich	NWI	International	NWI
Nosara	NOB	Nosara	NOB
Nosy-Be	NOS	Fascene	NOS
Notodden	NTB	Notodden	NTB
Nottingham	NQT	East Midlands	EMA
Nottingham	NQT	Metropolitan Area	NQT
Nottingham	NQT	Nottingham Airport	NQT
Nouadhibou	NDB	Nouadhibou	NDB
Nouakchott	NKC	Nouakchott	NKC
Noumea	NOU	Magenta	GEA
Noumea	NOU	Metropolitan Area	NOU
Noumea	NOU	La Tontouta	NOU
Nova Xavantina	NOK	Nova Xavantina	NOK
Novato	NOT	Marin County	NOT
Novgorod	NVR	Novgorod	NVR
Novo Aripuana	NVP	Novo Aripuana	NVP
Novo Progresso	NPR	Novo Progresso	NPR
Novokuznetsk	NOZ	Spichenkovo	NOZ
Novorossiysk	NOI	Krymska	NOI
Novy Urengoy	NUX	Novy Urengoy	NUX
Now Shahr	NSH	Now Shahr	NSH
Nowata	NWT	Nowata	NWT
Nowra	NOA	Nowra	NOA
Noyabrsk	NOJ	Noyabrsk	NOJ
Nueva Guinea	NVG	Nueva Guinea	NVG
Nuevo Casas Grandes	NCG	Nuevo Casas Grandes	NCG
Nuevo Laredo	NLD	Quetzalcoatl Intl	NLD
Nuguria Islands	NUG	Nuguria Islands	NUG
Nuiqsut	NUI	Nuiqsut	NUI
Nuku Hiva	NHV	Nuku Hiva	NHV
Nukus	NCU	Nukus	NCU
Nukutavake	NUK	Nukutavake	NUK
Nukutepipi	NKP	Nukutepipi	NKP
Nulato	NUL	Nulato	NUL
Nullagine	NLL	Nullagine	NLL
Nullarbor	NUR	Nullarbor Motel	NUR
Numbulwar	NUB	Numbulwar	NUB
Nunapitchuk	NUP	Nunapitchuk	NUP
Nunchia	NUH	Nunchia	NUH
Nunukan	NNX	Nunukan	NNX
Nuqui	NQU	Reyes Murillo	NQU
Nuremberg	NUE	Airport	NUE
Nushki	NHS	Nushki	NHS
Nutuve	NUT	Nutuve	NUT
Nuwara Eliya	NUA	Gregory Lake SPB	NUA
Nyagan	NYA	Nyagan	NYA
Nyeri	NYE	Nyeri	NYE
Nyngan	NYN	Nyngan	NYN
Nyurba	NYR	Nyurba	NYR
Nzagi	NZA	Nzagi	NZA
Nzerekore	NZE	Nzerekore	NZE
Oak Harbor	ODW	Whidbey Island NAS	NUW
Patuxent River	NHK	NAS (Trapnell Field)	NHK
Pensacola	PNS	NAS (F.Sherman Field)	NPA
Pensacola	PNS	Saufley Field NOLF	NUN
Port Mugu	NTD	NAS	NTD
Puerto Nare	NAR	Puerto Nare	NAR
Qaanaaq	NAQ	Qaanaaq	NAQ
Qiqihar	NDG	Sanjiazi	NDG
Quantico	NYG	MCAF (Turner Field)	NYG
Rundu	NDU	Rundu	NDU
Sam Neua	NEU	Sam Neua	NEU
San Blas	NBL	Wannukandi	NBL
San Carlos	NCR	San Carlos	NCR
San Diego	SAN	Miramar MCAS	NKX
San Diego	SAN	North Island NAS	NZY
San Miguel	NMG	San Miguel	NMG
San Pedro de Uraba	NPU	San Pedro de Uraba	NPU
Sanday	NDY	Sanday	NDY
Sandstone	NDS	Sandstone	NDS
Santa Ana Island	NNB	Santa Ana Island	NNB
Santa Carolina	NTC	Santa Carolina	NTC
Santo Antao Island	NTO	Agostinho Neto	NTO
Scone	NSO	Scone	NSO
Shiquanhe	NGQ	Ngari Gunsa/Ali Kunsha	NGQ
Sigonella	NSY	NAS	NSY
Simberi Island	NIS	Simberi Island	NIS
Sinak	NKD	Sinak	NKD
Sinop	NOP	Sinop	NOP
Sirnak	NKT	Sirnak	NKT
Slayton	NSL	Municipal	NSL
Spiddal	NNR	Connemara	NNR
Star Harbour	NAZ	Nana	NAZ
Stockholm	STO	Skavsta	NYO
Sumbe	NDD	Sumbe	NDD
Sun City	NTY	Pilanesberg Intl	NTY
Sunchales	NCJ	Sunchales	NCJ
Sunyani	NYI	Sunyani	NYI
Tahuna	NAH	Naha	NAH
Tokyo	TYO	Narita Intl	NRT
Virginia Beach	NTU	Oceana NAS	NTU
Wajima	NTQ	Noto	NTQ
Xinyuan	NLT	Nalati	NLT
Yaounde	YAO	Nsimalen Intl	NSI
Young	NGA	Young	NGA
Zhalantun	NZL	Chengjisihan	NZL
Abengourou	OGO	Abengourou	OGO
Anacortes	OTS	Anacortes	OTS
Are/Ostersund	OSD	Are/Ostersund	OSD
Asturias	OVD	Asturias	OVD
Aubenas	OBS	Ardeche Meridionale	OBS
Bagram	OAI	Bagram	OAI
Balimo	OPU	Balimo	OPU
Batouri	OUR	Batouri	OUR
Bekily	OVA	Bekily	OVA
Bissau	OXB	Osvaldo Vieira Intl	OXB
Bodaybo	ODO	Bodaybo	ODO
Bol	OTC	Berim	OTC
Bongor	OGR	Bongor	OGR
Boolgeeda	OCM	Boolgeeda	OCM
Bousso	OUT	Bousso	OUT
Boutilimit	OTL	Boutilimit	OTL
Bucharest	BUH	Henri Coanda	OTP
Cacoal	OAL	Capital do Cafe	OAL
Camp Bastion	OAZ	Camp Bastion	OAZ
Chicago	CHI	O'Hare International	ORD
Coca	OCC	Francisco de Orellana	OCC
Colon	ONX	Enrique Adolfo Jimenez	ONX
Columbus	CMH	Ohio State University	OSU
Columbus	OLU	Municipal	OLU
Contadora Island	OTD	Contadora Island	OTD
Cooma	OOM	Snowy Mountains	OOM
Cordillo Downs	ODL	Cordillo Downs	ODL
Cordoba	ODB	Airport	ODB
Corisco Island	OCS	Corisco Island	OCS
Cork	ORK	International	ORK
Coto 47	OTR	Coto 47	OTR
Cotriguacu	OTT	Andre Maggi	OTT
Fort Rucker/Ozark	OZR	Metropolitan Area	OZR
Fort Rucker/Ozark	OZR	Cairns AAF	OZR
Fraser Island	OKB	Orchid Beach	OKB
Fuerte Olimpo	OLK	Fuerte Olimpo	OLK
Georgetown	GEO	Ogle	OGL
Gold Coast	OOL	Coolangatta	OOL
Goya	OYA	Goya	OYA
Jacksonville	OAJ	Albert J Ellis	OAJ
Kahului	OGG	Kahului	OGG
Kansas City	MKC	Johnson Co Executive	OJC
Key Largo	OCA	Ocean Reef Club	OCA
Kobuk	OBU	Kobuk	OBU
Kohat	OHT	Kohat	OHT
Kokomo	OKK	Municipal	OKK
Kopasker	OPA	Kopasker	OPA
Kosciusko	OSX	Attala County	OSX
Koszalin	OSZ	Zegrze Pomorskie AB	OSZ
Kotzebue	OTZ	Ralph Wien Memorial	OTZ
Long Seridan	ODN	Long Seridan	ODN
Mafraq	OMF	King Hussein	OMF
Marmul	OMM	Marmul	OMM
Miami	MIA	Opa-locka Executive	OPF
Moanamani	ONI	Moanamani	ONI
Mohe	OHE	Gulian	OHE
Mokuti Lodge	OKU	Mokuti Lodge	OKU
Monkira	ONR	Monkira	ONR
Monterey/Carmel	MRY	Marina Municipal	OAR
Mooraberree	OOR	Mooraberree	OOR
Moramanga	OHB	Ambohibary	OHB
Morney	OXY	Morney	OXY
Mornington Island	ONG	Mornington Island	ONG
Morobe	OBM	Morobe	OBM
Moron	OZP	Air Base	OZP
Morotai Island	OTI	Pitu	OTI
Mostar	OMO	International	OMO
Mosul	OSM	International	OSM
Mota	OTA	Mota	OTA
Moyale	OYL	Moyale	OYL
Moyo	OYG	Moyo	OYG
Muang Xay	ODY	Oudomxai	ODY
Nacogdoches	OCH	A.L. Mangham Jr. Rgnl	OCH
Nagasaki	NGS	Omura	OMJ
Namsos	OSY	Namsos	OSY
Newport	ONP	Municipal	ONP
Nogales	OLS	International	OLS
Nome	OME	Nome	OME
Noorvik	ORV	R. (Bob) Curtis Mem.	ORV
Norfolk	OFK	Regional	OFK
Norfolk	ORF	NS (Chambers Field)	NGU
Norfolk	ORF	Metropolitan Area	ORF
Norfolk	ORF	International	ORF
Norman	OUN	Max Westheimer	OUN
Norridgewock	OWK	Central Maine	OWK
North Bend	OTH	Southwest Oregon Rgnl	OTH
Northampton	ORM	Sywell	ORM
Northway	ORT	Northway	ORT
Norwich	OIC	Lt. Warren Eaton	OIC
Norwood	OWD	Memorial	OWD
Novosibirsk	OVB	Tolmachevo	OVB
Oak Harbor	ODW	Whidbey Island NAS	NUW
Oak Harbor	ODW	A.J. Eisenberg	ODW
Oakdale	ODC	Oakdale	ODC
Oakey	OKY	Army Aviation Centre	OKY
Oakham	OKH	Cottesmore RAF	OKH
Oakland	OAK	Metropolitan Area	OAK
Oakland	OAK	International	OAK
Oakland	ODM	Garrett County	ODM
Oaktown	OTN	Ed-Air	OTN
Oamaru	OAM	Oamaru	OAM
Oaxaca	OAX	Xoxocotlan Intl	OAX
Oban	OBA	Oban	OBA
Oban	OBN	North Connel	OBN
Obano	OBD	Obano	OBD
Oberpfaffenhofen	OBF	Oberpfaffenhofen	OBF
Obidos	OBI	Obidos	OBI
Obihiro	OBO	Obihiro	OBO
Obo	OBX	Obo	OBX
Obock	OBC	Obock	OBC
Ocala	OCF	Intl (Jim Taylor Fld)	OCF
Ocana	OCV	Aguas Claras	OCV
Oceanside	OCN	Municipal	OCN
Ocho Rios	OCJ	Ian Fleming Intl	OCJ
Odate/Noshiro	ONJ	Odate/Noshiro	ONJ
Odense	ODE	Airport	ODE
Odesa	ODS	International	ODS
Odiham	ODH	RAF Station	ODH
Oecussi	OEC	Oecussi	OEC
Oenpelli	OPI	Oenpelli	OPI
Ofu Island	OFU	Ofu Island	OFU
Ogallala	OGA	Searle Field	OGA
Ogden	OGD	Hill AFB	HIF
Ogden	OGD	Metropolitan Area	OGD
Ogden	OGD	Hinckley	OGD
Ogdensburg	OGS	International	OGS
Ogeramnang	OGE	Ogeramnang	OGE
Ohakea	OHA	RNZAF Base	OHA
Ohrid	OHD	St.Paul the Apostle	OHD
Oiapoque	OYK	Oiapoque	OYK
Oita	OIT	Oita	OIT
Okaba	OKQ	Okaba	OKQ
Okao	OKV	Okao	OKV
Okaukuejo	OKF	Okaukuejo	OKF
Okayama	OKJ	Okayama	OKJ
Okeechobee	OBE	Okeechobee County	OBE
Okha	OHH	Novostroyka	OHH
Okhotsk	OHO	Okhotsk	OHO
Oki	OKI	Oki	OKI
Okierabu	OKE	Okierabu	OKE
Okinawa	OKA	Kadena AB	DNA
Okinawa	OKA	Metropolitan Area	OKA
Okinawa	OKA	Naha	OKA
Oklahoma City	OKC	Metropolitan Area	OKC
Oklahoma City	OKC	Will Rogers World	OKC
Oklahoma City	OKC	Wiley Post	PWA
Oklahoma City	OKC	Tinker AFB	TIK
Okmulgee	OKM	Regional	OKM
Okondja	OKN	Okondja	OKN
Okoyo	OKG	Okoyo	OKG
Oksapmin	OKP	Oksapmin	OKP
Oksibil	OKL	Gunung Bintang	OKL
Oktiabrsky	OKT	Oktiabrsky	OKT
Okushiri	OIR	Okushiri	OIR
Olafsfjordur	OFJ	Olafsfjordur	OFJ
Olafsvik	OLI	Rif	OLI
Olanchito	OAN	El Arrayan	OAN
Olavarria	OVR	Olavarria	OVR
Olbia	OLB	Costa Smeralda	OLB
Old Harbor	OLH	Old Harbor	OLH
Old Town	OLD	Dewitt Fld Municipal	OLD
Olean	OLE	Cattaraugus County	OLE
Olekminsk	OLZ	Olekminsk	OLZ
Olenek	ONK	Olenek	ONK
Olive Branch	OLV	Olive Branch	OLV
Olkiombo	OLX	Olkiombo	OLX
Olney	ONY	Municipal	ONY
Olney/Noble	OLY	Olney/Noble	OLY
Olomouc	OLO	Neredin	OLO
Olpoi	OLJ	North West Santo	OLJ
Olsobip	OLQ	Olsobip	OLQ
Olympia	OLM	Regional	OLM
Olympic Dam	OLP	Olympic Dam	OLP
Omaha	OMA	Millard	MIQ
Omaha	OMA	Offutt AFB	OFF
Omaha	OMA	Metropolitan Area	OMA
Omaha	OMA	Eppley Airfield	OMA
Omak	OMK	Omak	OMK
Omboue	OMB	Omboue-Hopital	OMB
Omega	OMG	Omega	OMG
Omidiyeh	OMI	Omidiyeh	OMI
Omkalai	OML	Omkalai	OML
Omora	OSE	Omora	OSE
Omsk	OMS	Tsentralny	OMS
Ondangwa	OND	Ondangwa	OND
O'Neill	ONL	Municipal	ONL
Oneonta	ONH	Municipal	ONH
Onepusu	ONE	Onepusu	ONE
Ongava	OGV	Ongava	OGV
Ono-i-Lau	ONU	Ono-i-Lau	ONU
Ononge	ONB	Ononge	ONB
Onotoa	OOT	Onotoa	OOT
Onslow	ONS	Onslow	ONS
Ontario	ONO	Municipal	ONO
Ontario	ONT	International	ONT
Ontong Java Atoll	OTV	Ontong Java Atoll	OTV
Oodnadatta	ODD	Oodnadatta	ODD
Oostende/Brugge	OST	Airport	OST
Opelousas	OPL	St Landry Parish	OPL
Open Bay	OPB	Open Bay	OPB
Opuwo	OPW	Opuwo	OPW
Oradea	OMR	Oradea	OMR
Oran	ORA	Oran	ORA
Oran	ORN	Metropolitan Area	ORN
Oran	ORN	Ahmed Ben Bella	ORN
Oran	ORN	Tafaraoui	TAF
Orange	OAG	Orange	OAG
Orange Walk	ORZ	Orange Walk	ORZ
Orangeburg	OGB	Municipal	OGB
Oranjemund	OMD	Oranjemund	OMD
Orapa	ORP	Orapa	ORP
Ord River	ODR	Ord River	ODR
Ordu/Giresun	OGU	Ordu/Giresun	OGU
Orebro	ORB	Airport	ORB
Orel	OEL	Yuzhny	OEL
Oria	OTY	Oria	OTY
Orientos	OXO	Orientos	OXO
Orinduik	ORJ	Orinduik	ORJ
Oriximina	ORX	Oriximina	ORX
Orland	OLA	Orland	OLA
Orlando	ORL	Kissimmee Gateway	ISM
Orlando	ORL	International	MCO
Orlando	ORL	Metropolitan Area	ORL
Orlando	ORL	Executive	ORL
Orlando	ORL	Sanford Intl	SFB
Orleans	ORE	St Denis de l'Hotel	ORE
Ormara	ORW	Ormara	ORW
Ormoc	OMC	Ormoc	OMC
Ornskoldsvik	OER	Ornskoldsvik	OER
Orocue	ORC	Orocue	ORC
Oroville	OVE	Municipal	OVE
Orpheus Island	ORS	Waterport SPB	ORS
Orsk	OSW	Orsk	OSW
Oruro	ORU	Juan Mendoza	ORU
Osage Beach	OSB	Grand Glaize	OSB
Osaka	OSA	Osaka Intl (Itami)	ITM
Osaka	OSA	Kansai International	KIX
Osaka	OSA	Metropolitan Area	OSA
Osaka	OSA	Kobe	UKB
Osan	OSN	Air Base	OSN
Osborne Mine	OSO	Osborne Mine	OSO
Osceola	OEO	L.O. Simenstad Muni	OEO
Oscoda	OSC	Wurtsmith	OSC
Osh	OSS	Osh	OSS
Oshakati	OHI	Oshakati	OHI
Oshima	OIM	Oshima	OIM
Oshkosh	OKS	Garden County	OKS
Oshkosh	OSH	Wittman Regional	OSH
Osijek	OSI	Osijek	OSI
Oskaloosa	OOA	Municipal	OOA
Oskarshamn	OSK	Oskarshamn	OSK
Oslo	OSL	Metropolitan Area	OSL
Oslo	OSL	Gardermoen	OSL
Oslo	OSL	Moss-Rygge	RYG
Oslo	OSL	Sandefjord-Torp	TRF
Ossima	OSG	Ossima	OSG
Ostrava	OSR	Leos Janacek	OSR
Otjiwarongo	OTJ	Otjiwarongo	OTJ
Ottumwa	OTM	Regional	OTM
Ouadda	ODA	Ouadda	ODA
Ouagadougou	OUA	Ouagadougou	OUA
Ouahigouya	OUG	Ouahigouya	OUG
Ouanda Djalle	ODJ	Ouanda Djalle	ODJ
Ouanga	OUU	Ouanga	OUU
Ouango Fitini	OFI	Ouango Fitini	OFI
Ouargla	OGX	Ain el Beida	OGX
Ouarzazate	OZZ	Ouarzazate	OZZ
Oudtshoorn	OUH	Oudtshoorn	OUH
Ouesso	OUE	Ouesso	OUE
Oujda	OUD	Angads	OUD
Oulu	OUL	Oulu	OUL
Oum Hadjer	OUM	Oum Hadjer	OUM
Ourilandia do Norte	OIA	Ourilandia do Norte	OIA
Ourinhos	OUS	Benedito Pimentel	OUS
Out Skerries	OUK	Out Skerries	OUK
Ouyen	OYN	Ouyen	OYN
Ovalle	OVL	El Tuqui	OVL
Overberg	OVG	AFB	OVG
Owatonna	OWA	Degner Regional	OWA
Owendo	OWE	Owendo	OWE
Owensboro	OWB	Daviess County	OWB
Oxford	OXC	Waterbury-Oxford	OXC
Oxford	OXD	Miami University	OXD
Oxford	OXF	London Oxford	OXF
Oxnard/Ventura	OXR	Oxnard Apt	OXR
Oyem	OYE	Oyem	OYE
Oyo	OLL	Ollombo	OLL
Ozamis	OZC	Labo	OZC
Ozona	OZA	Municipal	OZA
Paloemeu	OEM	Vincent Fayks	OEM
Paramaribo	PBM	Zorg en Hoop	ORG
Paris	PAR	Orly	ORY
Podolsk	OSF	Ostafyevo	OSF
Port Lions	ORI	Port Lions	ORI
Porto	OPO	Francisco Sa Carneiro	OPO
Remedios	OTU	Otu	OTU
Salerno	OLR	Air Base	OLR
San Antonio Oeste	OES	Antoine de St Exupery	OES
Sao Paulo de Olivenca	OLC	Sen. Eunice Micheles	OLC
Sapporo	SPK	Okadama	OKD
Sarmiento	OLN	Lago Musters	OLN
Shank	OAA	Air Base	OAA
Sharana	OAS	Air Base	OAS
Shindand	OAH	Air Base	OAH
Sinop	OPS	Jao B. Figueiredo	OPS
Socorro	ONM	Municipal	ONM
Sohar	OHS	Sohar	OHS
Sovetsky	OVS	Sovetsky	OVS
St-Georges (Oyapock)	OYP	St-Georges (Oyapock)	OYP
Thbeng Meanchey	OMY	Preah Vinhear	OMY
Tillamook	OTK	Tillamook	OTK
Toksook Bay	OOK	Toksook Bay	OOK
Tokyo	TYO	Yokota AB	OKO
Tres Arroyos	OYO	Tres Arroyos	OYO
Urumiyeh	OMH	Urumiyeh	OMH
Ustupo Island	OGM	Ustupo Ogobsucum	OGM
Vladikavkaz	OGZ	Beslan	OGZ
Washington	OCW	Warren Field	OCW
Winona	ONA	Municipal	ONA
Wolf Point	OLF	L.M. Clayton	OLF
Worcester	ORH	Regional	ORH
Worthington	OTG	Municipal	OTG
Wyk auf Foehr	OHR	Wyk Auf Foehr	OHR
Yonaguni	OGN	Yonaguni	OGN
Yorke Island	OKR	Yorke Island	OKR
Yorketown	ORR	Yorketown	ORR
Yoro	ORO	Yoro	ORO
Zagora	OZG	Zagora	OZG
Zaporizhzhia	OZH	Mokraya Intl	OZH
Zoersel	OBL	Oostmalle	OBL
Zonguldak	ONQ	Caycuma	ONQ
Zouerate	OUZ	Tazadit	OUZ
Asaloyeh	PGU	Persian Gulf Intl	PGU
Atlanta	ATL	DeKalb-Peachtree	PDK
Batticaloa	BTC	Passikudah SPB	PQD
Beijing	BJS	Capital Intl	PEK
Belo Horizonte	BHZ	Pampulha	PLU
Bilaspur	PAB	Bilaspur	PAB
Boston	BOS	Portsmouth Pease Intl	PSM
Branson	BKG	M. Graham Clark Downtn	PLK
Bremerton	PWT	National	PWT
Busan	PUS	Gimhae Intl	PUS
Chicago	CHI	Executive	PWK
Chitato	PGI	Chitato	PGI
Dublin	PSK	New River Valley	PSK
El Porvenir	PVE	El Porvenir	PVE
Everett	PAE	Snohomish County	PAE
Fort Bragg	FBG	Pope Field	POB
Fort Polk	POE	Polk AAF	POE
Glasgow	GLA	Prestwick	PIK
Greenville	PGV	Pitt-Greenville	PGV
Hanapepe	PAK	Port Allen	PAK
Hattiesburg/Laurel	LUL	Regional	PIB
Hpa-an	PAA	Hpa-an	PAA
Ilebo	PFR	Ilebo	PFR
Islita	PBP	Islita	PBP
Jeypore	PYB	Jeypore	PYB
Karaj	PYK	Payam	PYK
Klaipeda/Palanga	PLQ	Palanga International	PLQ
Kolaka	PUM	Pomala	PUM
La Palma	PLP	Ramon Xatruch	PLP
La Ribera	PCO	Punta Colorada	PCO
La Verne	POC	Brackett Field	POC
Lahat	PXA	Pagar Alam	PXA
Malolo Lailai Island	PTF	Malolo Lailai Island	PTF
Manaus	MAO	Ponta Pelada AB	PLL
Milan	MIL	Parma	PMF
Mueo	PDC	Mueo	PDC
Napaskiak	PKA	Napaskiak	PKA
New Philadelphia	PHD	Harry Clever Field	PHD
Newport News/Williamsb	PHF	International	PHF
Oklahoma City	OKC	Wiley Post	PWA
Paama Island	PBJ	Paama Island	PBJ
Pacific City	PFC	State	PFC
Pacific Harbour	PHR	Pacific Harbour	PHR
Padang	PDG	Minangkabau	PDG
Paderborn/Lippstadt	PAD	Paderborn/Lippstadt	PAD
Paducah	PAH	Barkley Regional	PAH
Pagadian	PAG	Pagadian	PAG
Page	PGA	Municipal	PGA
Pago Pago	PPG	International	PPG
Pagosa Springs	PGO	Stevens Field	PGO
Pahokee	PHK	Palm Beach Co Glades	PHK
Pai	PYY	Pai	PYY
Paiela	PLE	Paiela	PLE
Pajala	PJA	Pajala-Yllas	PJA
Pakokku	PKK	Pakokku	PKK
Pakse	PKZ	International	PKZ
Pakuba	PAF	Pakuba	PAF
Pala	PLF	Pala	PLF
Palacios	PCH	Palacios	PCH
Palacios	PSX	Municipal	PSX
Palangkaraya	PKY	Tjilik Riwut	PKY
Palanquero	PAL	German Olano Moreno AB	PAL
Palembang	PLM	S M Badaruddin II	PLM
Palenque	PQM	International	PQM
Palermo	PMO	Punta Raisi	PMO
Palestine	PSN	Municipal	PSN
Palm Island	PLI	Palm Island	PLI
Palm Island	PMK	Palm Island	PMK
Palm Springs	PSP	Metropolitan Area	PSP
Palm Springs	PSP	International	PSP
Palm Springs	PSP	Bermuda Dunes	UDD
Palma de Mallorca	PMI	Palma de Mallorca	PMI
Palmar Sur	PMZ	Palmar Sur	PMZ
Palmarito	PTM	Palmarito	PTM
Palmas	PMW	Lysias Rodrigues	PMW
Palmdale	PMD	LA/Palmdale Regional	PMD
Palmer	PAQ	Municipal	PAQ
Palmer	PMX	Metropolitan	PMX
Palmerston North	PMR	Palmerston North	PMR
Palmyra	PMS	Palmyra	PMS
Palo Alto	PAO	Santa Clara County	PAO
Palu	PLW	Mutiara	PLW
Pambwa	PAW	Pambwa	PAW
Pamol	PAY	Pamol	PAY
Pampa	PPA	Perry Lefors Field	PPA
Pamplona	PNA	Pamplona	PNA
Panama City	ECP	Tyndall AFB	PAM
Panama City	PTY	Marcos A. Gelabert Int	PAC
Panama City	PTY	Metropolitan Area	PTY
Panama City	PTY	Tocumen International	PTY
Pandie Pandie	PDE	Pandie Pandie	PDE
Panevezys	PNV	Pajuostis	PNV
Pangia	PGN	Pangia	PGN
Pangkalanbuun	PKN	Iskandar	PKN
